frame_id,x1,y1,x2,y2,score
36,632,176,659,236,0.502946674823761
37,988,158,1056,274,0.9976049661636353
37,606,130,668,231,0.9962847232818604
37,212,392,318,552,0.9874585866928101
37,631,295,711,428,0.9847555756568909
37,790,516,878,668,0.9845783114433289
37,878,234,960,376,0.9827868938446045
37,606,206,660,269,0.9808259606361389
37,1143,259,1236,417,0.9752399325370789
37,993,233,1044,306,0.9722079634666443
37,452,325,535,446,0.9595797657966614
37,12,517,132,642,0.8910953998565674
37,638,358,691,465,0.8557129502296448
37,1157,245,1233,351,0.8373260498046875
37,1232,147,1279,237,0.8142519593238831
37,455,345,540,488,0.6294531226158142
37,922,367,985,530,0.6076421141624451
37,214,461,314,583,0.604881227016449
37,291,417,331,496,0.5608110427856445
37,2,513,89,650,0.516444981098175
38,985,152,1053,268,0.9972845315933228
38,611,123,674,232,0.9957593083381653
38,630,284,712,434,0.9922119379043579
38,882,230,958,368,0.9920752048492432
38,1140,255,1221,405,0.9769113659858704
38,223,376,320,535,0.9747576117515564
38,798,503,887,663,0.9729994535446167
38,219,426,329,581,0.9666573405265808
38,610,200,662,264,0.9610128402709961
38,460,310,543,433,0.9558045268058777
38,546,607,633,715,0.9425374865531921
38,984,211,1044,297,0.9262311458587646
38,642,372,690,455,0.919368326663971
38,1151,235,1226,351,0.8990978598594666
38,458,332,537,472,0.7873628735542297
38,2,504,105,637,0.7782822847366333
38,308,414,337,482,0.7641609907150269
38,0,488,139,710,0.7611649036407471
38,1144,249,1200,342,0.65565425157547
38,279,399,338,486,0.618086040019989
38,541,629,567,715,0.5619831085205078
38,634,338,706,456,0.5301835536956787
38,542,608,585,714,0.5151427984237671
39,984,143,1049,251,0.9969749450683594
39,617,123,678,220,0.9967437982559204
39,881,223,957,360,0.9894998669624329
39,234,368,332,511,0.9875196218490601
39,464,310,545,414,0.9802080988883972
39,635,278,713,425,0.979512095451355
39,232,426,340,566,0.9771851897239685
39,796,491,891,642,0.9768790602684021
39,1137,263,1225,395,0.966144323348999
39,985,215,1038,287,0.963306188583374
39,617,195,664,257,0.9498590230941772
39,543,584,653,714,0.9493618607521057
39,1150,226,1222,337,0.9422947764396667
39,469,347,540,462,0.9414656758308411
39,1138,242,1195,337,0.927459716796875
39,2,489,110,622,0.9175059199333191
39,644,363,688,446,0.9045499563217163
39,1239,158,1280,252,0.8378432989120483
39,636,332,701,445,0.7816632390022278
39,310,397,346,473,0.7446879148483276
39,1171,224,1223,299,0.5968880653381348
39,500,328,547,411,0.5596966743469238
40,983,135,1045,239,0.9979828596115112
40,624,119,682,226,0.9961736798286438
40,879,218,956,352,0.9872588515281677
40,801,480,888,637,0.986801266670227
40,554,577,645,720,0.985079824924469
40,638,271,715,413,0.9844087958335876
40,240,411,348,555,0.9793164134025574
40,244,360,339,496,0.9788803458213806
40,983,204,1037,276,0.9652911424636841
40,1135,245,1223,386,0.9629459977149963
40,645,342,693,437,0.9580592513084412
40,475,295,553,416,0.9577544331550598
40,10,478,142,618,0.9522916078567505
40,1234,163,1279,256,0.9048128724098206
40,1141,223,1201,334,0.8675801157951355
40,323,390,354,462,0.8526531457901001
40,622,191,669,252,0.8513128757476807
40,476,313,558,447,0.8028978109359741
40,1161,219,1217,307,0.7736896872520447
40,1136,241,1175,321,0.5915936231613159
40,356,584,477,711,0.5753793716430664
40,1244,167,1279,251,0.563121497631073
40,551,579,582,691,0.5623456835746765
40,996,221,1031,277,0.5508587956428528
41,981,126,1045,234,0.9961303472518921
41,627,114,687,210,0.9952337145805359
41,878,208,957,351,0.9896788597106934
41,254,347,343,489,0.9886154532432556
41,22,467,160,621,0.9874157309532166
41,252,401,353,541,0.9855881929397583
41,558,563,650,717,0.9795165061950684
41,984,195,1032,268,0.9762930870056152
41,641,268,709,395,0.9722387194633484
41,483,302,554,438,0.9722207188606262
41,652,335,692,427,0.9682424068450928
41,630,187,680,243,0.9610307812690735
41,800,472,890,612,0.9608258008956909
41,1133,227,1188,317,0.9566247463226318
41,1131,251,1196,376,0.9459105134010315
41,1159,210,1213,298,0.9405184388160706
41,1237,163,1279,259,0.9294975996017456
41,479,281,559,399,0.9281432628631592
41,363,571,482,710,0.8395642638206482
41,332,386,359,450,0.6989490389823914
41,1134,237,1165,312,0.664118766784668
41,677,278,715,380,0.6461161971092224
41,290,358,348,468,0.6322584748268127
41,31,478,175,647,0.5924683809280396
42,975,114,1036,219,0.9981253743171692
42,639,101,696,212,0.9964538812637329
42,42,446,161,606,0.9884698390960693
42,799,447,886,586,0.9861930012702942
42,271,365,376,517,0.9841795563697815
42,639,175,685,234,0.9838759303092957
42,494,264,572,374,0.9823847413063049
42,573,534,673,700,0.9819818139076233
42,1126,236,1203,359,0.9783408045768738
42,273,328,362,457,0.9725702404975891
42,655,317,702,414,0.9676167368888855
42,644,253,717,377,0.9601927995681763
42,1132,195,1204,308,0.9473234415054321
42,40,471,185,649,0.9388762712478638
42,882,196,957,350,0.8756662011146545
42,980,185,1025,247,0.859174370765686
42,535,272,573,365,0.8461934924125671
42,347,360,376,433,0.8003593683242798
42,1242,171,1280,266,0.6908929347991943
42,544,271,570,326,0.6723936796188354
42,876,215,958,463,0.588697075843811
42,1126,213,1168,305,0.5369503498077393
42,857,290,957,505,0.5108445286750793
43,644,102,702,196,0.997430145740509
43,975,107,1034,209,0.997014045715332
43,280,359,380,503,0.9911156892776489
43,573,517,678,683,0.986213207244873
43,645,244,723,370,0.9859537482261658
43,654,319,703,404,0.9824292659759521
43,55,435,186,599,0.9801044464111328
43,883,193,952,325,0.974746823310852
43,645,167,691,228,0.9729067087173462
43,798,437,882,569,0.9686195850372314
43,499,254,571,353,0.9652056097984314
43,1121,213,1201,347,0.9587332010269165
43,285,318,370,452,0.955094575881958
43,976,173,1024,239,0.9033014178276062
43,1128,193,1189,297,0.8428716063499451
43,1126,211,1152,292,0.7923585176467896
43,506,323,555,403,0.7782772779464722
43,388,528,485,653,0.7607340216636658
43,1149,189,1199,261,0.7295731902122498
43,536,269,576,349,0.6909468173980713
43,863,319,950,484,0.6091245412826538
44,972,99,1031,202,0.9982625842094421
44,292,308,379,442,0.9899948835372925
44,69,424,184,564,0.9887075424194336
44,649,92,703,195,0.9880021810531616
44,650,238,723,367,0.9865449070930481
44,579,508,679,657,0.9856415390968323
44,801,423,879,572,0.982306182384491
44,874,186,950,331,0.9813164472579956
44,290,351,383,493,0.9768826961517334
44,1116,197,1198,336,0.9648422002792358
44,74,502,173,622,0.9409046173095703
44,661,306,703,394,0.9322040677070618
44,974,161,1022,234,0.9185107350349426
44,648,157,699,221,0.9092128872871399
44,394,516,496,647,0.8970719575881958
44,591,534,642,628,0.8781673312187195
44,909,217,944,273,0.8752968907356262
44,1133,183,1193,288,0.8448203206062317
44,505,250,583,389,0.7595540285110474
44,62,452,208,623,0.7090080380439758
44,1123,194,1169,284,0.6647796034812927
44,1151,180,1196,261,0.6466248035430908
44,812,460,870,544,0.6414222717285156
44,550,276,581,340,0.6274487972259521
44,1123,202,1150,278,0.534130871295929
44,1161,232,1197,283,0.5031615495681763
45,971,93,1030,191,0.9964609742164612
45,585,491,689,661,0.9940389394760132
45,299,329,399,480,0.9920370578765869
45,654,92,711,187,0.989776611328125
45,651,231,726,355,0.9874340891838074
45,801,417,881,552,0.9870374202728271
45,873,184,951,354,0.9785134792327881
45,975,157,1018,223,0.9674584865570068
45,660,303,707,389,0.9628044366836548
45,304,301,385,423,0.9528481960296631
45,96,415,196,539,0.9481939077377319
45,655,157,697,217,0.9421935081481934
45,1114,198,1191,326,0.9335045218467712
45,82,455,207,607,0.9063611626625061
45,404,501,503,626,0.8932929039001465
45,513,251,586,381,0.8897691965103149
45,514,238,583,335,0.8552502989768982
45,109,423,224,528,0.8187627196311951
45,1134,177,1190,266,0.7278823852539062
45,1252,184,1279,266,0.5916061401367188
45,1120,184,1164,279,0.5037332773208618
46,968,85,1027,180,0.996917724609375
46,591,480,691,626,0.9929081201553345
46,658,86,714,180,0.9913894534111023
46,310,291,396,413,0.9863394498825073
46,96,402,208,554,0.9863336682319641
46,306,323,405,469,0.9852346777915955
46,661,152,702,213,0.9743186831474304
46,802,405,887,542,0.9737922549247742
46,658,226,725,346,0.9735022783279419
46,1113,194,1188,320,0.9658221006393433
46,972,145,1019,218,0.9656634330749512
46,409,489,503,639,0.9476255774497986
46,518,237,589,372,0.9437834620475769
46,662,283,708,382,0.9435745477676392
46,876,175,951,323,0.9282205700874329
46,1122,174,1185,272,0.8942214250564575
46,413,530,517,697,0.8225222229957581
46,868,277,939,349,0.8195676803588867
46,90,440,225,600,0.7497241497039795
46,601,516,652,594,0.6550815105438232
46,518,228,584,345,0.6116935014724731
47,962,72,1022,169,0.9972090125083923
47,669,77,724,168,0.9963195323944092
47,601,459,692,598,0.9952213168144226
47,124,384,228,517,0.9948723912239075
47,661,213,727,334,0.9884916543960571
47,1106,162,1180,304,0.9870075583457947
47,329,270,411,405,0.9855427742004395
47,967,126,1012,199,0.9826837182044983
47,326,315,418,446,0.9823673963546753
47,422,468,527,619,0.9763484001159668
47,667,274,711,364,0.9747880697250366
47,671,143,711,203,0.9738094806671143
47,878,166,948,283,0.9705436825752258
47,804,390,876,509,0.9688652753829956
47,864,258,932,372,0.957490861415863
47,530,217,602,352,0.9271734952926636
47,112,411,252,576,0.8179088234901428
